player_id,name,matches,strike rate in all matches combined,Total Runs Scored in all matches combined,no. of fours,no. of sixes,highest runs scored in a match,Balls Played till now,no. of dot_balls,maiden_overs,run conceded,Average Economy Rate,no. of wickets,no. of balls thrown,highest wickets taken in a match,total centuries,total halfcenturies,total catches,total stumps,total direct_runouts,total indirect_runouts,total avg fp
3fa5672e,P Mishra,35,0.0,438,25,35,55,375,286,1,846,7.696,31,688,5,0,2,3,0,0,1,58.829
6b96bebf,C Zavoiu,16,36.945,19,1,0,14,33,15,0,68,0.0,3,41,1,0,0,5,0,0,0,8.937
ad05692c,Sami Ullah,8,219.206,105,13,4,33,53,70,0,194,8.354,12,144,3,0,0,2,0,0,0,77.876
a9ee404e,Bakhtiar Tahiri,7,95.796,141,13,5,49,138,28,0,130,9.972,3,78,2,0,0,2,0,0,0,50.571
26f98ea3,DV Varghese,22,,40,2,0,17,55,101,0,451,11.308,10,266,1,0,0,6,0,1,2,21.773
d52b13a6,Abdul Shakoor (2),16,93.232,207,17,2,31,213,0,0,0,0.0,0,0,0,0,0,7,2,0,3,24.938
692d4cbe,M Gherasim,11,0.0,2,0,0,2,6,7,0,37,0.0,0,26,0,0,0,3,0,0,0,3.0
2687fff2,KC D'Souza,25,122.252,535,32,37,92,333,42,0,84,0.0,3,84,2,0,2,10,0,0,0,48.48
7f46e127,Rohan Bhavesh Patel,5,,5,0,0,3,8,23,0,83,8.145,4,66,2,0,0,1,0,0,0,28.8
1c014a94,K Dasan,3,62.223,8,0,0,4,13,0,0,0,0.0,0,0,0,0,0,0,1,0,0,6.667
58973aaf,IA De Silva,24,89.639,539,52,22,62,501,0,0,0,0.0,0,0,0,0,4,0,0,0,1,38.625
d207e4fb,S Periyalwar,28,78.216,351,34,3,54,366,0,0,0,0.0,0,0,0,0,2,5,0,0,2,20.677
b78b3ffd,S Nadigotla,33,106.355,421,36,13,55,365,28,0,71,0.0,4,62,3,0,1,28,5,1,7,35.968
dc1dd6c4,Ijaz Hussain,24,,127,13,1,24,140,187,0,506,7.744,30,401,4,0,0,4,0,1,0,54.334
18f4d808,L Gharasim,6,,0,0,0,0,0,7,0,19,8.045,1,15,1,0,0,0,0,0,0,5.333
796ffb22,P Masih,2,,0,0,0,0,0,24,0,27,3.75,2,42,2,0,0,0,0,0,0,47.0
45c008f4,P Danci,2,,12,2,0,12,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,10.0
20ac8219,S Vashisht,29,,127,12,3,23,130,235,3,487,6.938,27,439,4,0,0,18,0,1,1,48.657
58b5299f,H Ivanov,3,44.443,14,2,0,13,18,7,0,11,5.5,0,12,0,0,0,1,0,0,0,13.0
55a5cffb,A Ahmadhel,5,35.475,8,1,0,4,24,4,0,21,12.0,1,10,1,0,0,1,0,0,0,9.4
5ce3fe3f,N Nankov,1,20.0,1,0,0,1,5,8,0,13,6.5,1,12,1,0,0,0,0,0,0,44.0
e5437608,GF Linde,16,115.219,159,9,10,48,109,139,0,394,7.182,20,336,4,0,0,6,0,0,0,65.75
ee8f1a6d,Azam Khan,12,112.23,87,6,7,30,59,0,0,0,0.0,0,0,0,0,0,3,0,1,1,16.583
b98b5e1c,Sohaib Maqsood,25,108.375,268,20,11,37,230,1,0,12,0.0,0,6,0,0,0,6,0,0,1,19.48
a3ae63f4,GJ Snyman,1,33.33,2,0,0,2,6,0,0,12,12.0,0,6,0,0,0,1,0,0,0,10.0
d4d37c31,GA Stuurman,1,,0,0,0,0,0,4,0,29,14.5,0,12,0,0,0,0,0,0,0,-2.0
ba158afd,Zahid Mahmood,1,,0,0,0,0,0,8,0,40,10.0,3,24,3,0,0,0,0,0,0,101.0
271f83cd,SA Yadav,80,,2543,233,142,117,1519,3,0,5,0.0,2,6,2,4,24,50,0,2,1,66.248
752f7486,Ishan Kishan,32,105.984,796,79,36,89,636,0,0,0,0.0,0,0,0,0,6,13,3,2,4,51.374
4c5d73db,CR Woakes,32,,147,9,7,37,117,247,1,823,8.847,30,587,3,0,0,11,0,0,0,43.124
dabbd0ae,B Fernando,18,,37,2,1,20,37,144,0,536,8.496,17,379,2,0,0,3,0,1,0,39.222
8361e524,SSB Magala,6,209.167,34,1,4,18,18,38,0,230,11.487,6,120,3,0,0,1,0,0,0,44.667
a1d95bd8,LB Williams,15,,6,0,0,2,17,101,0,496,9.702,20,310,3,0,0,3,0,0,1,42.866
10f42013,WJ Lubbe,2,152.38,16,4,0,12,10,0,0,0,0.0,0,0,0,0,0,0,0,0,0,16.0
c96f6ac5,PWA Mulder,11,100.775,105,8,3,36,90,40,0,197,10.325,8,120,2,0,0,6,0,0,1,41.182
1a448be0,B White,32,72.62,21,1,0,7,40,200,0,809,8.391,28,582,2,0,0,6,0,0,0,32.217
8ee36b18,P Nissanka,56,97.119,1598,163,38,90,1349,0,0,0,0.0,0,0,0,0,13,13,0,1,1,49.928
a7c226e1,FH Edwards,22,,11,1,0,7,14,159,0,535,9.026,18,375,3,0,0,5,0,0,0,31.364
314642ed,K Sinclair,6,,3,0,0,3,9,25,0,151,8.723,4,108,2,0,0,3,0,0,1,27.667
585dda5d,KNA Bandara,5,112.57,84,4,3,44,79,4,0,2,2.0,0,6,0,0,0,2,0,0,0,27.2
4d7f517e,AJ Hosein,66,,244,14,12,44,225,535,1,1603,7.607,58,1332,5,0,0,18,0,0,0,41.44
8db7f47f,RJW Topley,35,,17,1,0,9,20,289,0,998,8.87,33,706,3,0,0,6,0,1,0,35.8
be869ccf,GHS Garton,1,50.0,2,0,0,2,4,7,0,57,14.25,1,24,1,0,0,0,0,0,0,36.0
4ae1755b,HC Brook,43,133.587,791,65,34,81,537,0,0,0,0.0,0,0,0,0,4,29,0,0,1,37.419
3d284ca3,PD Salt,43,136.831,1193,116,61,119,724,0,0,0,0.0,0,0,0,3,8,29,2,0,4,58.486
34b332d3,DC Drakes,10,,15,3,0,5,19,54,0,295,9.326,6,192,1,0,0,2,0,0,0,24.1
a4799701,Danish Aziz,2,114.015,37,1,1,22,35,3,0,29,0.0,2,18,2,0,0,0,0,0,0,55.0
3d5d51a5,T Marumani,45,0.0,781,83,30,86,619,0,0,0,0.0,0,0,0,0,4,12,2,0,2,33.621
b8704508,LM Jongwe,60,111.824,483,42,14,35,392,288,0,1335,8.908,61,930,4,0,0,13,0,1,1,46.933
ed031922,Arshad Iqbal,3,0.0,0,0,0,0,2,27,0,53,6.223,4,54,3,0,0,0,0,0,0,45.0
f88dc8de,RB Patel,38,81.067,781,92,8,68,753,0,0,0,0.0,0,0,0,0,4,5,0,1,0,34.553
e5ad357a,MD du Preez,3,108.0,62,5,1,33,58,0,0,0,0.0,0,0,0,0,0,0,0,0,0,32.0
a3a275ec,K Waiswa,61,,579,55,14,66,569,239,2,675,0.0,42,546,4,0,1,27,0,2,4,43.771
395695ce,C Kyewuta,34,,106,9,4,24,90,368,4,754,6.902,46,667,4,0,0,4,0,1,3,59.293
f468293b,JN Loftie-Eaton,39,101.308,405,38,18,101,305,100,0,404,8.264,12,301,3,1,1,15,0,0,1,31.975
0d0f0385,F Akankwasa,27,0.0,114,12,2,17,115,142,0,329,0.0,18,316,4,0,0,3,0,1,0,34.297
1e78c51c,J Sebanja,8,,5,0,0,2,8,87,1,204,7.833,11,162,3,0,0,2,0,0,0,54.126
ae5a7eb5,Saud Islam,19,0.0,452,43,9,75,424,0,0,0,0.0,0,0,0,0,3,5,0,0,0,39.684
b5e7d375,T Bukenya,1,133.33,12,0,1,12,9,8,0,41,10.25,0,24,0,0,0,0,0,0,0,24.0
dcbea954,Aasif Sheikh,52,104.892,1234,120,42,64,1060,0,0,0,0.0,0,0,0,0,6,28,11,0,13,48.693
803dbf1d,A Dutt,16,,35,2,1,15,38,116,0,375,8.48,16,294,3,0,0,1,0,0,0,39.687
cdd9fa95,Shahab Alam,6,,0,0,0,0,1,38,0,166,9.82,4,108,1,0,0,2,0,0,1,25.667
c9f851b0,JL de Mey,3,,0,0,0,0,0,15,0,67,9.71,1,42,1,0,0,1,0,0,0,15.333
e3386c8a,K Bhurtel,52,106.474,1264,119,55,104,984,79,0,177,0.0,18,168,4,1,10,30,0,0,3,59.789
548d4188,KS Airee,10,,18,1,1,13,18,99,0,229,6.703,15,205,3,0,0,0,0,0,2,56.8
732c038e,KIC Asalanka,53,107.047,1223,86,61,80,922,32,0,132,0.0,6,96,3,0,6,17,0,1,0,46.546
fb3e0d39,C Karunaratne,40,91.338,255,11,11,24,232,202,0,909,8.028,24,665,2,0,0,13,0,0,0,33.325
8b3e9c7c,PP Shaw,1,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,1,0,0,0,6.0
5b7ab5a9,CV Varun,18,,1,0,0,1,6,172,0,489,7.242,33,411,5,0,0,3,0,0,0,65.888
fb2d1dda,N Rana,2,57.5,15,0,0,9,27,0,0,0,0.0,0,0,0,0,0,0,0,0,0,4.5
45a43fe2,RD Gaikwad,22,120.567,633,65,24,123,439,0,0,0,0.0,0,0,0,1,5,11,0,0,0,55.955
2cdce1be,C Sakariya,2,,5,0,0,5,9,8,0,35,9.55,1,22,1,0,0,0,0,0,0,18.0
2c25d4f5,D Padikkal,2,93.045,38,2,1,29,38,0,0,0,0.0,0,0,0,0,0,0,0,0,0,27.0
1be67d37,RTM Mendis,4,70.0,17,0,1,12,21,14,0,48,6.557,2,42,1,0,0,1,0,0,0,27.75
cdc6bdba,S Sandeep Warrier,1,,0,0,0,0,0,8,0,23,7.67,0,18,0,0,0,0,0,0,0,8.0
9e9af5f2,Mohammad Wasim,28,,37,5,0,12,49,213,0,761,8.951,35,535,4,0,0,16,0,0,1,51.464
f24c6701,M Theekshana,55,,64,4,2,14,97,489,0,1424,6.851,57,1231,3,0,0,13,0,0,0,44.183
989889ff,JP Inglis,29,126.027,706,67,28,110,450,0,0,0,0.0,0,0,0,2,2,15,1,1,2,48.553
ee1b6c27,N Thushara,16,,3,0,0,2,12,125,1,378,8.029,22,299,5,0,0,0,0,0,0,50.999
65cebd5d,K Mishara,3,55.553,15,2,0,13,19,0,0,0,0.0,0,0,0,0,0,0,0,0,0,7.667
b7d1eadd,P Jayawickrama,5,,0,0,0,0,5,18,0,118,9.058,2,79,1,0,0,0,0,0,0,13.2
84212ffb,J Liyanage,3,66.99,28,0,0,11,45,0,0,0,0.0,0,0,0,0,0,1,0,0,0,9.333
f8bd71c9,Atif Kamal,9,,23,1,1,12,28,70,0,183,7.444,11,156,3,0,0,5,0,0,1,53.556
528a37ce,Aanand Pandey,2,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
89e17934,Ali Waqar,5,,23,2,0,15,30,29,0,134,9.0,2,96,1,0,0,1,0,0,0,26.4
c31adb5c,TC Barker,30,96.788,686,73,17,78,546,0,0,0,0.0,0,0,0,0,4,15,0,1,1,43.6
6a091f62,SJ Patel,10,,2,0,0,2,10,36,0,110,7.285,6,90,4,0,0,3,0,0,0,25.4
0fc88c2a,SMK Waththage,13,,9,0,0,5,16,116,2,338,7.935,11,258,2,0,0,3,0,0,0,37.231
da39f141,S Sengupta,8,,27,3,0,9,25,36,0,160,0.0,4,96,3,0,0,1,0,0,0,23.125
c2a6e61f,S Grover,9,,91,10,3,47,68,0,0,0,0.0,0,0,0,0,0,8,0,1,0,26.333
d3016d75,P Taylor,4,,5,0,0,5,7,25,0,114,8.48,6,84,2,0,0,1,0,0,0,55.0
d9de31d4,Rayhaan Ahmed,3,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,1,0,0,6.667
fecd828e,M Simpson-Parker,22,97.445,383,29,14,65,314,2,0,8,8.0,1,6,1,0,4,12,1,0,2,35.455
14157abf,Aqib Iqbal,29,,356,28,8,52,328,294,1,687,6.685,34,625,3,0,1,10,0,2,5,68.552
6b74c13b,Mirza Ahsan,19,106.63,293,22,14,70,197,0,0,0,0.0,0,0,0,0,3,1,0,0,0,27.42
60cc80ac,Razmal Shigiwal,26,,655,56,22,70,489,7,0,20,0.0,0,18,0,0,2,12,0,0,0,47.077
5b8e8294,K Joshi,2,63.64,14,0,0,14,22,0,0,0,0.0,0,0,0,0,0,0,0,0,0,6.0
33b67317,Bilal Zalmai,12,136.353,333,32,19,71,214,114,0,322,6.792,11,285,2,0,3,2,0,0,1,90.833
82af7861,LP Kasturiarachchige,3,,5,1,0,5,3,23,0,80,8.25,3,60,2,0,0,1,0,0,0,42.333
c1f05d1d,Jaweed Sadran,13,94.703,71,6,2,18,59,81,1,291,9.214,10,203,3,0,0,1,0,0,1,41.23
dae28050,Sahel Zadran,23,94.216,61,2,3,19,70,188,2,572,8.113,21,424,5,0,0,6,0,0,2,42.0
85dcc96d,N Wijesekera,8,113.819,64,4,1,28,83,0,0,0,0.0,0,0,0,0,0,2,0,0,0,12.499
a4bcaba7,G Venkateswaran,10,111.646,102,7,3,25,111,13,0,79,0.0,1,44,1,0,0,3,0,0,0,20.0
02fa5417,R Vishwanath,2,,2,0,0,2,3,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.0
67ec2b09,Umair Tariq,14,,37,1,1,12,47,49,0,253,10.577,10,155,2,0,0,6,0,1,2,29.858
663ad386,I Asif,6,129.944,78,9,2,35,65,22,0,85,8.0,5,68,2,0,0,3,0,0,2,56.167
4612619b,AS Mehmi,10,74.827,70,8,1,29,79,50,0,172,9.092,5,134,1,0,0,5,0,0,1,36.9
b672e825,A Manousis,6,0.0,39,5,2,17,31,14,0,51,0.0,2,42,1,0,0,0,2,0,2,28.833
ec483176,Taranjeet Singh,31,0.0,1048,128,50,110,629,256,0,667,7.407,34,572,4,1,8,15,0,0,1,113.162
11174f6d,S Gasteratos,3,50.0,6,1,0,4,12,31,1,55,5.71,5,53,2,0,0,2,0,0,2,78.0
67ae5a56,Aslam Mohammad,9,86.689,171,11,12,61,142,70,1,153,7.739,5,132,2,0,2,1,0,0,0,60.667
db218528,GC Galanis,10,119.974,62,4,3,19,50,98,1,224,6.697,12,209,3,0,0,7,0,1,2,63.4
ae4006ad,Syed Amanullah,3,84.62,11,0,1,11,13,4,0,9,0.0,1,6,1,0,0,0,0,0,0,15.333
17bd7d33,N Mourikis,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
e0febd97,Arsalan Ahmed,3,122.5,35,7,0,22,27,21,1,67,9.5,2,42,1,0,0,3,0,1,0,59.333
88251c6c,Asrar Ahmed,3,75.493,62,8,1,39,66,32,0,117,9.98,3,66,2,0,0,0,0,0,0,68.333
ff8b37cb,S Siriotis,3,0.0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,3,0,0,0,7.333
4c4d245a,T Zotos,6,50.0,7,1,0,6,9,13,0,30,0.0,2,24,2,0,0,1,0,0,0,13.333
5b658677,BJ Davidson,3,51.11,9,1,0,6,19,0,0,0,0.0,0,0,0,0,0,1,0,0,0,7.0
f5ba4611,M Sarenac,20,35.719,10,0,0,2,38,113,1,412,9.966,18,268,3,0,0,1,0,0,1,31.049
1c40f69f,S Tosic,17,50.912,112,8,0,40,198,40,0,168,0.0,6,102,2,0,0,2,0,0,0,19.059
3924b2ee,NR Johns-Wickberg,17,63.561,66,8,0,24,89,177,3,365,0.0,19,333,3,0,0,2,0,0,1,55.765
1558c83d,Apon Mustafizur,2,0.0,0,0,0,0,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2.0
b0358c6d,WAE Burton,21,100.511,345,42,19,83,235,46,0,166,9.801,8,113,3,0,1,10,1,0,1,50.619
f50433e9,LA Dunbar,25,94.01,628,52,37,117,523,3,0,8,0.0,0,6,0,1,4,13,0,1,4,50.439
eebc0141,A Manatos,2,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.0
880eca04,J Reb,5,77.418,50,3,2,19,64,3,0,41,20.5,0,12,0,0,0,0,0,0,0,12.2
677c18f9,A Djorovic,8,56.763,27,3,0,15,46,18,0,149,13.507,1,70,1,0,0,2,0,0,1,9.5
7f784eb8,V Zimonjic,23,98.082,187,22,2,34,158,228,3,572,8.028,23,457,3,0,0,7,0,1,3,58.0
842b7388,MR Dorgan,2,44.44,4,0,0,4,9,2,0,13,13.0,1,6,1,0,0,0,0,0,0,19.5
a4a53adf,J Albin,18,75.977,109,11,0,19,134,47,0,305,10.955,6,168,2,0,0,1,0,2,1,20.333
87a6f411,H Lakov,22,87.197,464,35,3,62,453,231,1,653,7.855,23,491,3,0,3,12,0,1,2,77.182
a073f2ff,S Thakur,5,105.607,89,12,1,55,69,27,0,104,8.375,3,72,2,0,1,0,0,0,0,55.4
9e287ee3,Waqar Abbasi,2,0.0,0,0,0,0,4,25,0,49,6.125,2,48,1,0,0,1,0,0,0,47.5
638f451b,N Zimonjic,15,77.271,79,6,5,19,77,18,0,165,14.929,3,70,2,0,0,1,0,1,0,14.533
596ed7e6,Aswad Khan,1,,0,0,0,0,0,2,0,14,14.0,0,6,0,0,0,0,0,0,0,2.0
d96165b5,D Myers,21,119.597,430,40,13,96,331,8,0,83,0.0,0,36,0,0,2,7,0,0,1,37.048
711249d1,Shamim Hossain,20,117.583,278,24,11,51,219,3,0,11,5.5,0,12,0,0,1,7,0,0,0,27.249
eb5aa5b9,Bilal Muhammad,22,,159,7,12,35,83,248,2,581,6.782,28,504,4,0,0,5,0,0,1,66.5
eb40ed89,VP Thamotharam,48,126.607,1034,69,65,104,706,256,0,802,8.709,30,619,3,1,7,14,0,1,1,64.999
6de4e430,Washeem Abbas,43,,114,7,8,28,87,399,2,1286,8.238,64,957,5,0,0,9,0,0,4,60.767
710e1a5c,Ravinder Singh,2,,9,0,0,9,19,0,0,0,0.0,0,0,0,0,0,1,0,0,0,5.5
3f9b1a96,Zeeshan Khan,36,102.409,852,98,22,115,670,0,0,0,0.0,0,0,0,1,4,14,0,0,3,44.723
14e1fdab,Amar Sharma,29,,148,6,2,22,174,219,0,811,9.131,22,573,3,0,0,6,0,2,0,36.93
376557f7,A Bishnoi,12,,11,0,0,4,21,97,2,314,11.346,12,203,4,0,0,1,0,0,1,39.5
34dd3fd9,SSM Stanislaus,32,95.435,521,37,20,62,499,7,0,30,0.0,1,19,1,0,1,7,0,1,1,29.219
77bedcce,Hadisullah Tarakhel,5,165.19,154,16,11,78,84,0,0,0,0.0,0,0,0,0,1,1,0,0,1,65.2
c28a293e,HS Gericke,16,147.378,387,32,17,67,237,0,0,0,0.0,0,0,0,0,3,8,1,0,1,47.812
39e9f0c9,B Arora,44,83.293,676,63,17,66,698,237,0,774,8.615,24,596,3,0,3,11,0,1,1,47.433
0ec6a7c3,N Khanna,21,112.083,213,24,4,37,160,0,0,0,0.0,0,0,0,0,0,8,0,0,1,20.429
4aad6842,Sheraz Sheikh,20,,201,9,13,48,212,79,0,240,7.788,11,199,3,0,0,8,0,0,4,40.05
b7824537,B Niaz,14,,266,16,18,72,214,56,1,132,7.195,11,126,4,0,1,3,0,0,0,63.786
4cc59a40,Said Hakim,1,50.0,6,0,0,6,12,0,0,0,0.0,0,0,0,0,0,1,0,0,0,10.0
8ac3d7ee,Haroon Mughal,5,41.667,3,0,0,1,8,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.6
e1c92333,G Chaturvedi,8,0.0,85,10,2,33,84,0,0,0,0.0,0,0,0,0,0,3,0,0,0,21.125
be0278d2,Saqlain Ali,2,45.0,3,0,0,2,7,0,0,0,0.0,0,0,0,0,0,1,0,0,0,5.5
9eb1455b,NT Ellis,20,,18,0,0,11,38,175,1,545,7.45,32,424,4,0,0,8,0,0,1,60.55
8299b9a2,Sher Sahak,22,103.747,249,17,16,70,183,75,0,178,9.027,14,153,3,0,1,9,0,0,1,46.455
1c4161b3,Bilal Safdar,9,83.234,73,7,0,37,86,28,0,59,0.0,3,66,3,0,0,5,0,0,0,28.89
e068d48e,Ahmadullah Shinwari,10,0.0,13,0,0,7,19,87,0,182,7.213,7,172,2,0,0,1,0,0,1,32.1
8e5a1a7a,Talha Khan,26,85.702,486,39,11,69,466,0,0,1,0.0,0,1,0,0,3,5,0,0,1,30.537
cfcf189f,DA Blignaut,29,76.195,362,18,15,47,392,112,1,345,0.0,18,274,4,0,0,6,0,1,2,42.415
b1b99a1a,Sajid Liaqat,7,,25,0,2,15,23,56,0,232,10.365,10,142,3,0,0,0,0,0,4,54.429
300bdcbb,H Srinivasan,7,,20,0,0,15,36,0,0,0,0.0,0,0,0,0,0,5,3,0,3,16.0
2dfe0612,Ghulam Ahmadi,41,,39,4,0,13,34,496,9,941,6.416,51,924,5,0,0,10,0,0,2,54.682
fccc2d5a,Usman Arif,8,0.0,123,4,14,44,57,24,0,94,0.0,5,66,2,0,0,4,0,0,0,55.5
6d440f4b,Faizan Mumtaz,3,0.0,6,0,0,4,15,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1.333
9c181b99,Vinay Ravi,19,140.029,72,6,2,16,63,180,2,354,6.646,15,335,4,0,0,8,0,0,3,43.526
ee17d329,D Abeyrathna,15,86.394,276,22,6,46,298,28,1,36,0.0,5,52,2,0,0,5,0,0,1,42.599
6913e38e,Wahidullah Sahak,16,83.126,189,16,7,71,169,106,0,328,9.045,17,237,3,0,2,13,0,1,2,63.123
3e46c4f3,Junaid Mehmood,5,41.15,32,4,0,30,40,0,0,0,0.0,0,0,0,0,0,2,0,0,1,13.2
ea5e0599,Jubaid Ahamed,8,98.759,49,2,2,13,45,0,0,0,0.0,0,0,0,0,0,4,0,0,1,13.625
951686f5,Dawood Ahmadzai,26,,71,6,0,23,93,249,0,564,6.909,30,534,6,0,0,11,0,0,0,51.076
3befa8e0,Hashir Hussain,1,,0,0,0,0,0,0,0,10,10.0,0,6,0,0,0,0,0,0,0,0.0
f7f7bee0,Virk Ali,4,75.463,76,4,3,52,80,0,0,0,0.0,0,0,0,0,1,1,0,1,0,33.5
e8a552ef,Usman Khan,22,0.0,419,43,9,63,351,178,1,390,6.276,30,365,4,0,3,8,0,0,2,81.773
2a853aa5,U Shahid,4,77.263,96,5,3,64,90,38,1,77,6.32,5,74,3,0,1,4,0,0,1,93.25
e64c35df,A Johnmary,2,,8,0,0,8,14,0,0,0,0.0,0,0,0,0,0,1,0,0,0,6.0
67721a32,S Santhirakumaran,5,49.874,64,6,0,34,95,0,0,0,0.0,0,0,0,0,0,1,0,0,0,18.0
c079c66a,Noman Amjad,22,95.185,206,9,6,27,198,175,0,451,7.292,18,368,3,0,0,3,0,1,0,44.773
ee40679e,HA Jackson,22,81.096,287,21,4,48,330,0,0,0,0.0,0,0,0,0,0,18,4,0,4,28.045
bbfdb0c8,Mobashar Ashraf,2,,2,0,0,2,4,13,0,25,6.25,1,24,1,0,0,0,0,0,0,27.0
ec106638,Rahmatullah Mangal,18,,58,3,1,18,71,166,2,359,6.67,24,340,4,0,0,9,0,1,1,58.0
3bd52be1,Mustafa Omer,1,36.36,4,0,0,4,11,0,0,0,0.0,0,0,0,0,0,1,0,0,0,6.0
4ee5ded2,Israr Khan,2,,0,0,0,0,0,7,0,37,9.25,0,24,0,0,0,2,0,0,0,10.5
fcd92ab0,Nooruddin Mujadady,5,,28,2,1,16,17,31,0,134,9.833,4,78,2,0,0,1,0,0,0,35.4
c311564c,Ibrahim Jabarkhel,11,,24,0,1,12,28,43,0,103,7.107,5,102,2,0,0,8,0,0,0,25.091
72a4c3b2,L Canessane,25,105.435,374,32,12,89,307,0,0,0,0.0,0,0,0,0,2,6,0,0,1,26.4
4121a79a,Azmat Ali,2,,17,0,1,17,20,3,0,9,9.0,0,6,0,0,0,0,0,0,0,13.0
d6055cb9,Ahmadschah Ahmadzai,1,,0,0,0,0,0,4,0,24,12.0,2,12,2,0,0,1,0,0,0,58.0
8787dd53,Husnain Kabeer,1,83.33,5,0,0,5,6,0,0,0,0.0,0,0,0,0,0,1,0,0,1,19.0
0b60eb09,KA Maharaj,38,,103,6,5,41,115,287,1,985,7.79,38,797,3,0,0,14,0,0,0,42.946
ba5e1069,R Ravindra,26,0.0,309,19,14,69,241,109,0,272,7.749,13,246,3,0,2,12,0,0,0,41.193
d285acaf,CE McConchie,12,0.0,100,7,0,31,95,59,0,163,10.008,7,134,3,0,0,1,0,0,0,33.666
e1891e00,BV Sears,17,,14,1,0,7,19,115,0,434,8.583,19,312,3,0,0,1,0,0,0,38.471
478a63e7,C Campher,54,115.6,875,68,27,72,683,230,1,976,8.614,28,703,4,0,3,27,0,2,0,49.687
43f4087c,NA Rock,24,84.585,160,13,3,37,149,0,0,0,0.0,0,0,0,0,0,14,2,0,2,16.25
b16ddb79,W McClintock,5,,34,4,0,15,38,0,0,0,0.0,0,0,0,0,0,0,0,0,0,10.0
90a41671,L Karlsson,15,,43,3,1,14,45,121,1,253,6.506,18,245,4,0,0,12,0,0,1,54.001
452024ef,Humayun Kabir,2,51.665,9,0,0,7,16,0,0,0,0.0,0,0,0,0,0,0,0,1,0,9.5
fb0d3749,Zameer Khan,5,72.594,66,5,0,22,92,0,0,0,0.0,0,0,0,0,0,2,1,1,0,24.0
cad11a02,W Boshoff,16,69.783,175,11,2,40,213,0,0,0,0.0,0,0,0,0,0,8,6,1,4,24.937
06b45b20,A Venkatesh,15,101.911,260,24,2,54,239,85,0,214,6.615,17,194,4,0,1,9,0,1,0,71.201
bd021695,Qudratullah Mir Afzail,6,135.834,24,3,0,13,20,52,0,99,6.597,4,95,3,0,0,1,0,0,0,35.667
c443b748,Rahel Khan,6,124.965,133,12,8,37,100,8,0,30,0.0,1,24,1,0,0,1,0,0,0,48.333
94ed8d37,Aftab Ahmed,2,,3,0,0,3,11,9,0,20,6.67,0,18,0,0,0,0,0,0,0,4.0
5c93efb1,Khalid Zahid,17,138.938,156,14,6,47,101,166,0,430,7.039,10,359,2,0,0,6,0,2,3,47.412
bfd93f9b,R Gowthaman,5,66.47,78,3,1,29,95,0,0,0,0.0,0,0,0,0,0,1,0,0,0,22.4
c0fca5eb,O Gholami,4,,0,0,0,0,0,30,0,83,7.062,2,78,2,0,0,0,0,0,0,22.0
0331c99a,Hassan Mehmood,4,83.482,23,0,1,9,30,31,1,101,8.307,6,73,3,0,0,1,0,0,0,60.0
1283e17b,Imal Zuwak,12,81.229,146,12,5,47,144,0,0,0,0.0,0,0,0,0,0,4,0,0,1,22.333
ef141f36,Surya Anand,27,,354,12,13,50,331,214,2,423,6.546,16,427,2,0,1,5,0,1,0,46.815
821a412e,FA Klokker,11,,48,4,0,29,45,0,0,0,0.0,0,0,0,0,0,6,2,0,1,13.273
28b032ac,Lucky Ali,18,,134,9,0,26,164,120,2,187,5.583,16,222,3,0,0,5,0,0,0,45.444
fa180043,Dipanjan Dey,5,123.334,124,8,3,75,92,0,0,0,0.0,0,0,0,0,1,3,0,0,0,42.8
58a7f842,Baz Aybui,10,34.723,8,0,0,5,24,45,1,140,7.458,7,120,2,0,0,3,0,1,1,31.2
6709b2de,Musa Shaheen,18,69.095,96,4,1,29,128,1,0,10,0.0,0,6,0,0,0,8,0,0,1,9.945
249fe400,Lemar Momand,6,30.0,4,0,0,2,10,43,0,79,6.667,1,78,1,0,0,3,0,0,0,19.333
2a03bd2f,L Bruce,39,88.754,989,104,14,99,885,239,0,817,8.527,22,614,3,0,11,19,0,0,6,68.667
9d75aec7,J Marples,17,,34,2,0,16,42,1,0,14,0.0,0,6,0,0,0,11,4,0,1,10.882
b504e8b8,P Hatchman,10,99.702,63,3,2,22,74,0,0,0,0.0,0,0,0,0,0,3,0,0,0,10.5
019e740a,SE Aquilina,5,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,1.6
d8bee9a1,J Shaju,20,,10,0,0,4,29,171,0,515,7.77,25,398,4,0,0,4,0,1,1,47.3
cbc6c352,M Goonetilleke,1,,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0,8.0
