,match_id,venue_id,venue_name,venue_lat,venue_long,matches,total_runs,total_wickets,bowled_wickets,caught_wickets,lbw_wickets
6462,1399138,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6463,1399140,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6464,1399142,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6465,1399143,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6466,1399144,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6467,1399145,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6468,1399146,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6469,1399148,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6470,1399149,2927,"West End Park International Cricket Stadium, Doha",25.27932,51.52245,39,5013,518,110,269,40
6471,1399150,3494,"White Hill Field, Sandys Parish",43.25011,-79.84963,13,1491,173,49,93,12
6472,1399151,3494,"White Hill Field, Sandys Parish",43.25011,-79.84963,13,1491,173,49,93,12
6473,1399152,3494,"White Hill Field, Sandys Parish",43.25011,-79.84963,13,1491,173,49,93,12
6474,1399153,3494,"White Hill Field, Sandys Parish",43.25011,-79.84963,13,1491,173,49,93,12
6475,1399154,674,"National Stadium, Hamilton",31.70377,-98.12392,11,1128,154,25,89,13
6476,1399155,674,"National Stadium, Hamilton",31.70377,-98.12392,11,1128,154,25,89,13
6477,1399156,674,"National Stadium, Hamilton",31.70377,-98.12392,11,1128,154,25,89,13
6478,1399157,674,"National Stadium, Hamilton",31.70377,-98.12392,11,1128,154,25,89,13
6479,1399161,674,"National Stadium, Hamilton",31.70377,-98.12392,11,1128,154,25,89,13
6480,1400053,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6481,1400054,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6482,1400055,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6483,1400056,3632,Europa Sports Complex,42.09504,-83.18965,17,2047,234,62,115,19
6484,1400972,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6485,1400973,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6486,1400974,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6487,1400975,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6488,1400976,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6489,1400977,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6490,1400978,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6491,1400980,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6492,1400981,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6493,1400982,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6494,1400983,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6495,1400984,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6496,1400985,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6497,1400986,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6498,1400987,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6499,1400988,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6500,1400989,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6501,1400990,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6502,1400991,3412,"Tafawa Balewa Square Cricket Oval, Lagos",6.45407,3.39467,24,2100,366,86,179,39
6503,1403288,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6504,1403289,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6505,1403290,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6506,1403291,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6507,1403292,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6508,1403293,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6509,1403294,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6510,1403297,2420,"St George's College Ground, Buenos Aires",-34.61315,-58.37723,12,906,180,56,76,24
6511,1403301,2420,"St George's College Ground, Buenos Aires",-34.61315,-58.37723,12,906,180,56,76,24
6512,1403305,2420,"St George's College Ground, Buenos Aires",-34.61315,-58.37723,12,906,180,56,76,24
6513,1404390,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6514,1404391,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6515,1404392,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6516,1404393,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6517,1404394,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6518,1405313,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6519,1405314,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6520,1405315,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6521,1405316,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6522,1405317,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6523,1405318,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6524,1405319,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6525,1405320,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6526,1405321,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6527,1405322,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6528,1405323,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6529,1405324,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6530,1405325,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6531,1405326,3433,Mulpani Cricket Ground,27.718822,85.391339,13,1761,167,38,96,11
6532,1405327,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6533,1407089,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6534,1407090,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6535,1407091,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6536,1407092,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6537,1407093,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6538,1407094,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6539,1407095,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6540,1407096,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6541,1407097,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6542,1407098,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6543,1407099,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6544,1407100,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6545,1407101,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6546,1407102,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6547,1407103,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6548,1407104,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6549,1407105,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6550,1407106,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6551,1407107,1696,"United Cricket Club Ground, Windhoek",-22.75,17.08333,19,2381,217,35,138,17
6552,1407108,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6553,1407109,1695,"Wanderers Cricket Ground, Windhoek",-22.568577,17.089266,37,4154,404,98,235,38
6554,1407714,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6555,1407715,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6556,1407716,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6557,1407717,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6558,1407718,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6559,1407719,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6560,1408103,260,Harare Sports Club,-17.8139,31.050747,46,6245,565,110,353,38
6561,1408104,260,Harare Sports Club,-17.8139,31.050747,46,6245,565,110,353,38
6562,1408105,260,Harare Sports Club,-17.8139,31.050747,46,6245,565,110,353,38
6563,1412530,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6564,1412531,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6565,1412532,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6566,1412533,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6567,1412534,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6568,1412535,3473,Udayana Cricket Ground,-8.5,115.0,28,3128,344,67,214,20
6569,1412542,1004,"R Premadasa Stadium, Colombo",6.940017,79.871864,45,6036,577,128,321,49
6570,1412543,1004,"R Premadasa Stadium, Colombo",6.940017,79.871864,45,6036,577,128,321,49
6571,1412544,1004,"R Premadasa Stadium, Colombo",6.940017,79.871864,45,6036,577,128,321,49
6572,1415701,3640,"Grand Prairie Stadium, Dallas",32.768219,96.986351,7,1011,91,15,51,15
6573,1415702,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
6574,1415703,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
6575,1415704,3662,"Nassau County International Cricket Stadium, New York",40.7299492,-73.5758444,8,788,107,19,72,4
6576,1415706,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
6577,1415707,3640,"Grand Prairie Stadium, Dallas",32.768219,96.986351,7,1011,91,15,51,15
6578,1415708,3662,"Nassau County International Cricket Stadium, New York",40.7299492,-73.5758444,8,788,107,19,72,4
6579,1415709,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
6580,1415710,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
6581,1415711,3640,"Grand Prairie Stadium, Dallas",32.768219,96.986351,7,1011,91,15,51,15
6582,1415712,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
6583,1415713,3662,"Nassau County International Cricket Stadium, New York",40.7299492,-73.5758444,8,788,107,19,72,4
6584,1415715,3640,"Grand Prairie Stadium, Dallas",32.768219,96.986351,7,1011,91,15,51,15
6585,1415716,3662,"Nassau County International Cricket Stadium, New York",40.7299492,-73.5758444,8,788,107,19,72,4
6586,1415717,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
6587,1415718,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
6588,1415719,3662,"Nassau County International Cricket Stadium, New York",40.7299492,-73.5758444,8,788,107,19,72,4
6589,1415720,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
6590,1415721,3662,"Nassau County International Cricket Stadium, New York",40.7299492,-73.5758444,8,788,107,19,72,4
6591,1415722,3662,"Nassau County International Cricket Stadium, New York",40.7299492,-73.5758444,8,788,107,19,72,4
6592,1415724,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
6593,1415725,3662,"Nassau County International Cricket Stadium, New York",40.7299492,-73.5758444,8,788,107,19,72,4
6594,1415726,2041,"Brian Lara Stadium, Tarouba, Trinidad",10.27479,-61.43422,51,6570,618,105,418,47
6595,1415727,680,"Arnos Vale Ground, Kingstown, St Vincent",13.142126,-61.21212,8,980,136,23,80,5
6596,1415728,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
6597,1415731,680,"Arnos Vale Ground, Kingstown, St Vincent",13.142126,-61.21212,8,980,136,23,80,5
6598,1415732,2041,"Brian Lara Stadium, Tarouba, Trinidad",10.27479,-61.43422,51,6570,618,105,418,47
6599,1415734,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
6600,1415735,1697,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
6601,1415736,2405,"Central Broward Regional Park Stadium Turf Ground, Lauderhill",26.14036,-80.21338,30,4229,366,72,223,32
6602,1415737,680,"Arnos Vale Ground, Kingstown, St Vincent",13.142126,-61.21212,8,980,136,23,80,5
6603,1415738,1697,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
6604,1415739,2041,"Brian Lara Stadium, Tarouba, Trinidad",10.27479,-61.43422,51,6570,618,105,418,47
6605,1415741,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
6606,1415742,1697,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
6607,1415744,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
6608,1415745,1697,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
6609,1415746,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
6610,1415747,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
6611,1415749,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
6612,1415750,1985,"Sir Vivian Richards Stadium, North Sound, Antigua",17.103361,-61.78495,29,3586,355,72,202,26
6613,1415751,1697,"Daren Sammy National Cricket Stadium, Gros Islet, St Lucia",14.070733,-60.931835,68,9463,805,127,536,42
6614,1415754,1986,"Providence Stadium, Guyana",6.757869,-58.17807,70,8956,848,190,452,103
6615,1415755,199,"Kensington Oval, Bridgetown, Barbados",13.105281,-59.622578,70,9402,886,124,594,56
6616,1418176,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6617,1418177,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6618,1418181,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6619,1418182,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6620,1418183,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6621,1418184,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6622,1418185,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6623,1418186,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6624,1418187,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6625,1418188,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6626,1418190,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6627,1418191,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6628,1418192,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6629,1418193,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6630,1418194,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6631,1418195,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6632,1418196,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6633,1418197,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6634,1418539,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6635,1418540,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6636,1418541,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6637,1418542,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6638,1418543,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6639,1418544,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6640,1418545,2587,"Mission Road Ground, Mong Kok, Hong Kong",22.31935,114.17136,24,2902,322,62,191,29
6641,1419824,1564,Sylhet International Cricket Stadium,24.921228,91.868729,71,10448,882,157,526,69
6642,1419825,1564,Sylhet International Cricket Stadium,24.921228,91.868729,71,10448,882,157,526,69
6643,1419826,1564,Sylhet International Cricket Stadium,24.921228,91.868729,71,10448,882,157,526,69
6644,1420223,260,Harare Sports Club,-17.8139,31.050747,46,6245,565,110,353,38
6645,1420224,260,Harare Sports Club,-17.8139,31.050747,46,6245,565,110,353,38
6646,1420225,260,Harare Sports Club,-17.8139,31.050747,46,6245,565,110,353,38
6647,1420226,260,Harare Sports Club,-17.8139,31.050747,46,6245,565,110,353,38
6648,1420227,260,Harare Sports Club,-17.8139,31.050747,46,6245,565,110,353,38
6649,1420801,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6650,1420802,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6651,1420803,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6652,1420804,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6653,1420805,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6654,1420806,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6655,1420807,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6656,1420808,2585,"Terdthai Cricket Ground, Bangkok",13.75398,100.50144,49,4711,596,134,292,51
6657,1421078,2439,Dubai International Cricket Stadium,25.047035,55.218842,128,17370,1612,292,1011,135
6658,1421079,2439,Dubai International Cricket Stadium,25.047035,55.218842,128,17370,1612,292,1011,135
6659,1421080,2439,Dubai International Cricket Stadium,25.047035,55.218842,128,17370,1612,292,1011,135
6660,1422037,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6661,1422038,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6662,1422039,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6663,1422040,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
6664,1422041,1939,"Tribhuvan University International Cricket Ground, Kirtipur",27.67988,85.27544,34,4946,434,80,265,38
